TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap,ODTR,GapR,Int,Det
2022-12-14T15:14:11.700Z,82,11,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,96.7,0,GG,,1,,,,19th,stop
2022-12-14T15:14:16.800Z,82,10,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,101.8,0,GG,,1.1,,,,19th,stop
2022-12-14T15:14:25Z,82,9,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,110,0,GG,,1,,,,19th,stop
2022-12-14T15:00:48.900Z,82,28,R,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,32.9,48.4,RR,2.2,0.3,1.9,,,7th,adv
2022-12-14T15:00:51.100Z,82,28,R,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,35.1,46.2,RR,4.9,0.3,4.6,,,7th,adv
2022-12-14T15:00:56Z,82,28,R,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,40,41.3,RR,10.3,0.4,9.9,,,7th,adv
2022-12-14T15:01:06.300Z,82,28,R,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,50.3,31,RR,25.4,0.4,25,,,7th,adv
2022-12-14T15:01:31.700Z,82,28,R,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,75.7,5.6,RR,15.2,0.7,14.5,,,7th,adv
2022-12-14T15:01:46.900Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,90.9,0,GG,2.6,0.3,2.3,1,1.6429,7th,adv
2022-12-14T15:01:49.500Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,93.5,0,GG,1.7,0.3,1.4,1,0.1346,7th,adv
2022-12-14T15:01:51.200Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,95.2,0,GG,10.7,0.3,10.4,1,8,7th,adv
2022-12-14T15:02:01.900Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,105.9,0,GG,1.6,0.3,1.3,1,0.2708,7th,adv
2022-12-14T15:02:03.500Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,107.5,0,GG,5.1,0.3,4.8,0.75,1.1429,7th,adv
2022-12-14T15:02:08.600Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,112.6,0,GG,4.6,0.4,4.2,1,1.4483,7th,adv
2022-12-14T15:02:13.200Z,82,28,G,1,120,2022-12-14T15:00:16Z,2022-12-14T15:00:19.600Z,2022-12-14T15:01:37.300Z,81.3,117.2,0,GG,3.3,0.4,2.9,,,7th,adv
2022-12-14T15:02:16.500Z,82,28,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,0.5,79.9,YY,3,0.3,2.7,,,7th,adv
2022-12-14T15:02:19.500Z,82,28,Y,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,3.5,76.9,YR,2.1,0.4,1.7,,,7th,adv
2022-12-14T15:02:21.600Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,5.6,74.8,RR,14.6,0.4,14.2,,,7th,adv
2022-12-14T15:02:36.200Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,20.2,60.2,RR,10.8,0.8,10,,,7th,adv
2022-12-14T15:02:47Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,31,49.4,RR,33,0.6,32.4,,,7th,adv
2022-12-14T15:03:20Z,82,28,R,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,64,16.4,RR,25,0.6,24.4,,,7th,adv
2022-12-14T15:03:45Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,89,0,GG,20.3,0.6,19.7,1.5,7.2963,7th,adv
2022-12-14T15:04:05.300Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,109.3,0,GG,3.1,0.4,2.7,1,0.8438,7th,adv
2022-12-14T15:04:08.400Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,112.4,0,GG,3.6,0.4,3.2,1.3333,0.8649,7th,adv
2022-12-14T15:04:12Z,82,28,G,2,120,2022-12-14T15:02:16Z,2022-12-14T15:02:19.600Z,2022-12-14T15:03:36.400Z,80.4,116,0,GG,4,0.3,3.7,,,7th,adv
2022-12-14T15:04:16Z,82,28,Y,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,0,68.7,YY,38.4,0.3,38.1,,,7th,adv
2022-12-14T15:04:54.400Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,38.4,30.3,RR,7.1,0.4,6.7,,,7th,adv
2022-12-14T15:05:01.500Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,45.5,23.2,RR,5.3,0.5,4.8,,,7th,adv
2022-12-14T15:05:06.800Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,50.8,17.9,RR,16,0.7,15.3,,,7th,adv
2022-12-14T15:05:22.800Z,82,28,R,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,66.8,1.9,RR,8.6,0.6,8,,,7th,adv
2022-12-14T15:05:31.400Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,75.4,0,GG,3.6,0.6,3,1.5,0.1974,7th,adv
2022-12-14T15:05:35Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,79,0,GG,15.6,0.4,15.2,1.3333,1.8765,7th,adv
2022-12-14T15:05:50.600Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,94.6,0,GG,8.4,0.3,8.1,1,2.5312,7th,adv
2022-12-14T15:05:59Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,103,0,GG,3.5,0.3,3.2,0.75,0.1963,7th,adv
2022-12-14T15:06:02.500Z,82,28,G,3,120,2022-12-14T15:04:16Z,2022-12-14T15:04:19.600Z,2022-12-14T15:05:24.700Z,68.7,106.5,0,GG,16.7,0.4,16.3,,,7th,adv
2022-12-14T15:06:19.200Z,82,28,Y,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,3.2,69.3,YY,5.2,0.3,4.9,,,7th,adv
2022-12-14T15:06:24.400Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,8.4,64.1,RR,1.7,0.6,1.1,,,7th,adv
2022-12-14T15:06:26.100Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,10.1,62.4,RR,3.4,0.4,3,,,7th,adv
2022-12-14T15:06:29.500Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,13.5,59,RR,7,0.9,6.1,,,7th,adv
2022-12-14T15:06:36.500Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,20.5,52,RR,12.6,1.6,11,,,7th,adv
2022-12-14T15:06:49.100Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,33.1,39.4,RR,5.2,0.5,4.7,,,7th,adv
2022-12-14T15:06:54.300Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,38.3,34.2,RR,6.1,0.9,5.2,,,7th,adv
2022-12-14T15:07:00.400Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,44.4,28.1,RR,6.3,0.8,5.5,,,7th,adv
2022-12-14T15:07:06.700Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,50.7,21.8,RR,16.6,1,15.6,,,7th,adv
2022-12-14T15:07:23.300Z,82,28,R,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,67.3,5.2,RR,18,3.1,14.9,,,7th,adv
2022-12-14T15:07:41.300Z,82,28,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,85.3,0,GG,3.1,1.2,1.9,1.3333,0.0572,7th,adv
2022-12-14T15:07:44.400Z,82,28,G,4,120,2022-12-14T15:06:16Z,2022-12-14T15:06:19.600Z,2022-12-14T15:07:28.500Z,72.5,88.4,0,GG,34.1,0.9,33.2,,,7th,adv
2022-12-14T15:08:18.500Z,82,28,Y,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,2.5,71.2,YY,2.3,0.4,1.9,,,7th,adv
2022-12-14T15:08:20.800Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,4.8,68.9,RR,1.2,0.4,0.8,,,7th,adv
2022-12-14T15:08:22Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,6,67.7,RR,1.4,0.5,0.9,,,7th,adv
2022-12-14T15:08:23.400Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,7.4,66.3,RR,21.3,0.5,20.8,,,7th,adv
2022-12-14T15:08:44.700Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,28.7,45,RR,19.4,0.5,18.9,,,7th,adv
2022-12-14T15:09:04.100Z,82,28,R,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,48.1,25.6,RR,37.1,0.6,36.5,,,7th,adv
2022-12-14T15:09:41.200Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,85.2,0,GG,12.6,0.5,12.1,2.5,1.9206,7th,adv
2022-12-14T15:09:53.800Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,97.8,0,GG,6.5,0.2,6.3,0.5,1.575,7th,adv
2022-12-14T15:10:00.300Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,104.3,0,GG,4.4,0.4,4,1.3333,0.1498,7th,adv
2022-12-14T15:10:04.700Z,82,28,G,5,120,2022-12-14T15:08:16Z,2022-12-14T15:08:19.600Z,2022-12-14T15:09:29.700Z,73.7,108.7,0,GG,27,0.3,26.7,,,7th,adv
2022-12-14T15:10:31.700Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,15.7,61.4,RR,2.2,0.3,1.9,,,7th,adv
2022-12-14T15:10:33.900Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,17.9,59.2,RR,6.6,0.4,6.2,,,7th,adv
2022-12-14T15:10:40.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,24.5,52.6,RR,2.4,0.5,1.9,,,7th,adv
2022-12-14T15:10:42.900Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,26.9,50.2,RR,28.6,0.5,28.1,,,7th,adv
2022-12-14T15:11:11.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,55.5,21.6,RR,12,0.6,11.4,,,7th,adv
2022-12-14T15:11:23.500Z,82,28,R,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,67.5,9.6,RG,43.6,41.8,1.8,,,7th,adv
2022-12-14T15:12:07.100Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,111.1,0,GG,3.4,1.2,2.2,1.7143,1.4667,7th,adv
2022-12-14T15:12:10.500Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,114.5,0,GG,2.2,0.7,1.5,1.1667,0.75,7th,adv
2022-12-14T15:12:12.700Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,116.7,0,GG,2.6,0.6,2,1,2,7th,adv
2022-12-14T15:12:15.300Z,82,28,G,6,120,2022-12-14T15:10:16Z,2022-12-14T15:10:19.600Z,2022-12-14T15:11:33.100Z,77.1,119.3,0,GG,1.6,0.6,1,,,7th,adv
2022-12-14T15:12:16.900Z,82,28,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,0.9,75.5,YY,2,0.5,1.5,,,7th,adv
2022-12-14T15:12:18.900Z,82,28,Y,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,2.9,73.5,YR,5.1,0.7,4.4,,,7th,adv
2022-12-14T15:12:24Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,8,68.4,RR,2.6,0.6,2,,,7th,adv
2022-12-14T15:12:26.600Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,10.6,65.8,RR,1.8,0.7,1.1,,,7th,adv
2022-12-14T15:12:28.400Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,12.4,64,RR,3.5,0.8,2.7,,,7th,adv
2022-12-14T15:12:31.900Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,15.9,60.5,RR,1.7,0.7,1,,,7th,adv
2022-12-14T15:12:33.600Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,17.6,58.8,RR,6.3,0.9,5.4,,,7th,adv
2022-12-14T15:12:39.900Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,23.9,52.5,RR,8.5,2.7,5.8,,,7th,adv
2022-12-14T15:12:48.400Z,82,28,R,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,32.4,44,RR,58.5,14.1,44.4,,,7th,adv
2022-12-14T15:13:46.900Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,90.9,0,GG,3.2,1.7,1.5,1.7,1.3636,7th,adv
2022-12-14T15:13:50.100Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,94.1,0,GG,2.1,1,1.1,1,0.1803,7th,adv
2022-12-14T15:13:52.200Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,96.2,0,GG,7.1,1,6.1,2.5,0.5041,7th,adv
2022-12-14T15:13:59.300Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,103.3,0,GG,12.5,0.4,12.1,1,,7th,adv
2022-12-14T15:14:11.800Z,82,28,G,7,120,2022-12-14T15:12:16Z,2022-12-14T15:12:19.600Z,2022-12-14T15:13:32.400Z,76.4,115.8,0,GG,,0.4,,,,7th,adv
2022-12-14T15:00:39.700Z,82,27,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,4.7,70.6,RR,52.3,0.4,51.9,,,19th,adv
2022-12-14T15:00:41.600Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,6.6,68.7,RR,37.4,0.4,37,,,19th,adv
2022-12-14T15:01:19Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,44,31.3,RR,14,0.4,13.6,,,19th,adv
2022-12-14T15:01:32Z,82,27,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,57,18.3,RR,5.5,0.4,5.1,,,19th,adv
2022-12-14T15:01:33Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,58,17.3,RR,6.8,0.4,6.4,,,19th,adv
2022-12-14T15:01:35.500Z,82,29,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,60.5,14.8,RR,5.9,0.4,5.5,,,19th,adv
2022-12-14T15:01:37.500Z,82,27,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,62.5,12.8,RR,7.8,0.3,7.5,,,19th,adv
2022-12-14T15:01:39.800Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,64.8,10.5,RR,3.7,0.4,3.3,,,19th,adv
2022-12-14T15:01:41.400Z,82,29,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,66.4,8.9,RR,2.1,0.6,1.5,,,19th,adv
2022-12-14T15:01:43.500Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,68.5,6.8,RR,3.9,0.4,3.5,,,19th,adv
2022-12-14T15:01:43.500Z,82,29,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,68.5,6.8,RR,4.1,0.4,3.7,,,19th,adv
2022-12-14T15:01:45.300Z,82,27,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,70.3,5,RR,5.1,0.6,4.5,,,19th,adv
2022-12-14T15:01:47.400Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,72.4,2.9,RR,2,0.5,1.5,,,19th,adv
2022-12-14T15:01:47.600Z,82,29,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,72.6,2.7,RR,1.7,0.7,1,,,19th,adv
2022-12-14T15:01:49.300Z,82,29,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,74.3,1,RG,2.3,1.1,1.2,,,19th,adv
2022-12-14T15:01:49.400Z,82,28,R,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,74.4,0.9,RR,3.1,0.6,2.5,,,19th,adv
2022-12-14T15:01:50.400Z,82,27,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,75.4,0,GG,2.4,0.6,1.8,0.75,1,19th,adv
2022-12-14T15:01:51.600Z,82,29,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,76.6,0,GG,1.4,0.7,0.7,0.6364,0.25,19th,adv
2022-12-14T15:01:52.500Z,82,28,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,77.5,0,GG,2.3,0.7,1.6,0.7778,0.1,19th,adv
2022-12-14T15:01:52.800Z,82,27,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,77.8,0,GG,2.6,0.8,1.8,1,0.5625,19th,adv
2022-12-14T15:01:53Z,82,29,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,78,0,GG,3.9,1.1,2.8,1,1.4737,19th,adv
2022-12-14T15:01:54.800Z,82,28,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,79.8,0,GG,16.9,0.9,16,3,1.7582,19th,adv
2022-12-14T15:01:55.400Z,82,27,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,80.4,0,GG,4,0.8,3.2,0.6667,0.5161,19th,adv
2022-12-14T15:01:56.900Z,82,29,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,81.9,0,GG,3,1.1,1.9,0.7857,0.0307,19th,adv
2022-12-14T15:01:59.400Z,82,27,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,84.4,0,GG,7.4,1.2,6.2,1.5,0.1095,19th,adv
2022-12-14T15:01:59.900Z,82,29,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,84.9,0,GG,63.2,1.4,61.8,,,19th,adv
2022-12-14T15:02:06.800Z,82,27,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,91.8,0,GG,57.4,0.8,56.6,,,19th,adv
2022-12-14T15:02:11.700Z,82,28,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,96.7,0,GG,9.4,0.3,9.1,1,0.4233,19th,adv
2022-12-14T15:02:21.100Z,82,28,G,1,120,2022-12-14T15:00:35Z,2022-12-14T15:00:38.600Z,2022-12-14T15:01:50.300Z,75.3,106.1,0,GG,21.8,0.3,21.5,,,19th,adv
2022-12-14T15:02:42.900Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,7.9,63.2,RR,18.8,0.4,18.4,,,19th,adv
2022-12-14T15:03:01.700Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,26.7,44.4,RR,9,0.4,8.6,,,19th,adv
2022-12-14T15:03:03.100Z,82,29,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,28.1,43,RR,7.5,0.6,6.9,,,19th,adv
2022-12-14T15:03:04.200Z,82,27,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,29.2,41.9,RR,45.7,1.4,44.3,,,19th,adv
2022-12-14T15:03:10.600Z,82,29,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,35.6,35.5,RR,15.6,0.6,15,,,19th,adv
2022-12-14T15:03:10.700Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,35.7,35.4,RR,2.1,0.3,1.8,,,19th,adv
2022-12-14T15:03:12.800Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,37.8,33.3,RR,13.5,0.5,13,,,19th,adv
2022-12-14T15:03:26.200Z,82,29,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,51.2,19.9,RR,17.8,0.8,17,,,19th,adv
2022-12-14T15:03:26.300Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,51.3,19.8,RR,5.9,0.4,5.5,,,19th,adv
2022-12-14T15:03:32.200Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,57.2,13.9,RR,11.3,1.2,10.1,,,19th,adv
2022-12-14T15:03:43.500Z,82,28,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,68.5,2.6,RR,4.2,0.5,3.7,,,19th,adv
2022-12-14T15:03:44Z,82,29,R,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,69,2.1,RR,3.7,0.9,2.8,,,19th,adv
2022-12-14T15:03:47.700Z,82,28,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,72.7,0,GG,7.2,0.4,6.8,0.6667,4.5333,19th,adv
2022-12-14T15:03:47.700Z,82,29,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,72.7,0,GG,7,1.2,5.8,1.3333,2.6364,19th,adv
2022-12-14T15:03:49.900Z,82,27,G,2,120,2022-12-14T15:02:35Z,2022-12-14T15:02:38.600Z,2022-12-14T15:03:46.100Z,71.1,74.9,0,GG,1.4,0.4,1,0.6667,0.3448,19th,adv
